unit,sex,age,region,year,value
YR,M,Y9,FR,2015,70.6
YR,M,Y_GE85,FR,2015,6.6
YR,M,Y_LT1,FR,2015,79.2
YR,T,Y1,FR,2015,81.8
YR,T,Y10,FR,2015,72.8
YR,T,Y11,FR,2015,71.8
YR,T,Y12,FR,2015,70.9
YR,T,Y13,FR,2015,69.9
YR,T,Y14,FR,2015,68.9
YR,T,Y15,FR,2015,67.9
YR,T,Y16,FR,2015,66.9
YR,T,Y17,FR,2015,65.9
YR,T,Y18,FR,2015,64.9
YR,T,Y19,FR,2015,63.9
YR,T,Y2,FR,2015,80.8
YR,T,Y20,FR,2015,63.0
YR,T,Y21,FR,2015,62.0
YR,T,Y22,FR,2015,61.0
YR,T,Y23,FR,2015,60.0
YR,T,Y24,FR,2015,59.1
YR,T,Y25,FR,2015,58.1
YR,T,Y26,FR,2015,57.1
YR,T,Y27,FR,2015,56.1
YR,T,Y28,FR,2015,55.2
YR,T,Y29,FR,2015,54.2
YR,T,Y3,FR,2015,79.8
YR,T,Y30,FR,2015,53.2
YR,T,Y31,FR,2015,52.3
YR,T,Y32,FR,2015,51.3
YR,T,Y33,FR,2015,50.3
YR,T,Y34,FR,2015,49.4
YR,T,Y35,FR,2015,48.4
YR,T,Y36,FR,2015,47.4
YR,T,Y37,FR,2015,46.5
YR,T,Y38,FR,2015,45.5
YR,T,Y39,FR,2015,44.5
YR,T,Y4,FR,2015,78.8
YR,T,Y40,FR,2015,43.6
YR,T,Y41,FR,2015,42.6
YR,T,Y42,FR,2015,41.7
YR,T,Y43,FR,2015,40.7
YR,T,Y44,FR,2015,39.8
YR,T,Y45,FR,2015,38.9
YR,T,Y46,FR,2015,38.0
YR,T,Y47,FR,2015,37.0
YR,T,Y48,FR,2015,36.1
YR,T,Y49,FR,2015,35.2
YR,T,Y5,FR,2015,77.8
YR,T,Y50,FR,2015,34.3
YR,T,Y51,FR,2015,33.4
YR,T,Y52,FR,2015,32.5
YR,T,Y53,FR,2015,31.6
YR,T,Y54,FR,2015,30.7
YR,T,Y55,FR,2015,29.9
YR,T,Y56,FR,2015,29.0
YR,T,Y57,FR,2015,28.2
YR,T,Y58,FR,2015,27.3
YR,T,Y59,FR,2015,26.5
YR,T,Y6,FR,2015,76.8
YR,T,Y60,FR,2015,25.7
YR,T,Y61,FR,2015,24.8
YR,T,Y62,FR,2015,24.0
YR,T,Y63,FR,2015,23.2
YR,T,Y64,FR,2015,22.4
YR,T,Y65,FR,2015,21.6
YR,T,Y66,FR,2015,20.8
YR,T,Y67,FR,2015,20.0
YR,T,Y68,FR,2015,19.2
YR,T,Y69,FR,2015,18.5
YR,T,Y7,FR,2015,75.8
YR,T,Y70,FR,2015,17.7
YR,T,Y71,FR,2015,16.9
YR,T,Y72,FR,2015,16.2
YR,T,Y73,FR,2015,15.4
YR,T,Y74,FR,2015,14.7
YR,T,Y75,FR,2015,14.0
YR,T,Y76,FR,2015,13.2
YR,T,Y77,FR,2015,12.5
YR,T,Y78,FR,2015,11.9
YR,T,Y79,FR,2015,11.2
YR,T,Y8,FR,2015,74.8
YR,T,Y80,FR,2015,10.5
YR,T,Y81,FR,2015,9.9
YR,T,Y82,FR,2015,9.3
YR,T,Y83,FR,2015,8.7
YR,T,Y84,FR,2015,8.2
YR,T,Y9,FR,2015,73.8
YR,T,Y_GE85,FR,2015,7.7
YR,T,Y_LT1,FR,2015,82.4
YR,F,Y1,FR,2014,85.4
YR,F,Y10,FR,2014,76.4
YR,F,Y11,FR,2014,75.4
YR,F,Y12,FR,2014,74.4
YR,F,Y13,FR,2014,73.4
YR,F,Y14,FR,2014,72.5
YR,F,Y15,FR,2014,71.5
YR,F,Y16,FR,2014,70.5
YR,F,Y17,FR,2014,69.5
YR,F,Y18,FR,2014,68.5
YR,F,Y19,FR,2014,67.5
YR,F,Y2,FR,2014,84.4
YR,F,Y20,FR,2014,66.5
YR,F,Y21,FR,2014,65.5
YR,F,Y22,FR,2014,64.5
YR,F,Y23,FR,2014,63.5
YR,F,Y24,FR,2014,62.6
YR,F,Y25,FR,2014,61.6
YR,F,Y26,FR,2014,60.6
YR,F,Y27,FR,2014,59.6
YR,F,Y28,FR,2014,58.6
YR,F,Y29,FR,2014,57.6
YR,F,Y3,FR,2014,83.4
YR,F,Y30,FR,2014,56.7
YR,F,Y31,FR,2014,55.7
YR,F,Y32,FR,2014,54.7
YR,F,Y33,FR,2014,53.7
YR,F,Y34,FR,2014,52.7
YR,F,Y35,FR,2014,51.7
YR,F,Y36,FR,2014,50.8
YR,F,Y37,FR,2014,49.8
YR,F,Y38,FR,2014,48.8
YR,F,Y39,FR,2014,47.9
YR,F,Y4,FR,2014,82.4
YR,F,Y40,FR,2014,46.9
YR,F,Y41,FR,2014,45.9
YR,F,Y42,FR,2014,45.0
YR,F,Y43,FR,2014,44.0
YR,F,Y44,FR,2014,43.1
YR,F,Y45,FR,2014,42.1
YR,F,Y46,FR,2014,41.2
YR,F,Y47,FR,2014,40.2
YR,F,Y48,FR,2014,39.3
YR,F,Y49,FR,2014,38.4
YR,F,Y5,FR,2014,81.4
YR,F,Y50,FR,2014,37.4
YR,F,Y51,FR,2014,36.5
YR,F,Y52,FR,2014,35.6
YR,F,Y53,FR,2014,34.7
YR,F,Y54,FR,2014,33.8
YR,F,Y55,FR,2014,32.9
YR,F,Y56,FR,2014,32.0
YR,F,Y57,FR,2014,31.1
YR,F,Y58,FR,2014,30.2
YR,F,Y59,FR,2014,29.3
YR,F,Y6,FR,2014,80.4
YR,F,Y60,FR,2014,28.4
YR,F,Y61,FR,2014,27.5
YR,F,Y62,FR,2014,26.6
YR,F,Y63,FR,2014,25.8
YR,F,Y64,FR,2014,24.9
YR,F,Y65,FR,2014,24.0
YR,F,Y66,FR,2014,23.2
YR,F,Y67,FR,2014,22.3
YR,F,Y68,FR,2014,21.5
YR,F,Y69,FR,2014,20.6
YR,F,Y7,FR,2014,79.4
YR,F,Y70,FR,2014,19.8
YR,F,Y71,FR,2014,19.0
YR,F,Y72,FR,2014,18.1
YR,F,Y73,FR,2014,17.3
YR,F,Y74,FR,2014,16.5
YR,F,Y75,FR,2014,15.7
YR,F,Y76,FR,2014,14.9
YR,F,Y77,FR,2014,14.2
YR,F,Y78,FR,2014,13.4
YR,F,Y79,FR,2014,12.7
YR,F,Y8,FR,2014,78.4
YR,F,Y80,FR,2014,12.0
YR,F,Y81,FR,2014,11.3
YR,F,Y82,FR,2014,10.6
YR,F,Y83,FR,2014,10.0
YR,F,Y84,FR,2014,9.4
YR,F,Y9,FR,2014,77.4
YR,F,Y_GE85,FR,2014,8.8
YR,F,Y_LT1,FR,2014,86.1
YR,M,Y1,FR,2014,78.8
YR,M,Y10,FR,2014,69.9
YR,M,Y11,FR,2014,68.9
YR,M,Y12,FR,2014,67.9
YR,M,Y13,FR,2014,66.9
YR,M,Y14,FR,2014,65.9
YR,M,Y15,FR,2014,65.0
YR,M,Y16,FR,2014,64.0
YR,M,Y17,FR,2014,63.0
YR,M,Y18,FR,2014,62.0
YR,M,Y19,FR,2014,61.0
YR,M,Y2,FR,2014,77.9
YR,M,Y20,FR,2014,60.1
YR,M,Y21,FR,2014,59.1
YR,M,Y22,FR,2014,58.1
YR,M,Y23,FR,2014,57.2
YR,M,Y24,FR,2014,56.2
YR,M,Y25,FR,2014,55.2
YR,M,Y26,FR,2014,54.3
YR,M,Y27,FR,2014,53.3
YR,M,Y28,FR,2014,52.3
YR,M,Y29,FR,2014,51.4
YR,M,Y3,FR,2014,76.9
YR,M,Y30,FR,2014,50.4
YR,M,Y31,FR,2014,49.5
YR,M,Y32,FR,2014,48.5
YR,M,Y33,FR,2014,47.6
YR,M,Y34,FR,2014,46.6
YR,M,Y35,FR,2014,45.6
YR,M,Y36,FR,2014,44.7
YR,M,Y37,FR,2014,43.7
YR,M,Y38,FR,2014,42.8
YR,M,Y39,FR,2014,41.8
YR,M,Y4,FR,2014,75.9
YR,M,Y40,FR,2014,40.9
YR,M,Y41,FR,2014,40.0
YR,M,Y42,FR,2014,39.0
YR,M,Y43,FR,2014,38.1
YR,M,Y44,FR,2014,37.2
YR,M,Y45,FR,2014,36.2
YR,M,Y46,FR,2014,35.3
YR,M,Y47,FR,2014,34.4
YR,M,Y48,FR,2014,33.5
YR,M,Y49,FR,2014,32.6
YR,M,Y5,FR,2014,74.9
YR,M,Y50,FR,2014,31.8
YR,M,Y51,FR,2014,30.9
YR,M,Y52,FR,2014,30.0
YR,M,Y53,FR,2014,29.2
YR,M,Y54,FR,2014,28.3
YR,M,Y55,FR,2014,27.5
YR,M,Y56,FR,2014,26.7
YR,M,Y57,FR,2014,25.8
YR,M,Y58,FR,2014,25.0
YR,M,Y59,FR,2014,24.2
YR,M,Y6,FR,2014,73.9
YR,M,Y60,FR,2014,23.5
YR,M,Y61,FR,2014,22.7
YR,M,Y62,FR,2014,21.9
YR,M,Y63,FR,2014,21.2
YR,M,Y64,FR,2014,20.4
YR,M,Y65,FR,2014,19.7
YR,M,Y66,FR,2014,18.9
YR,M,Y67,FR,2014,18.2
YR,M,Y68,FR,2014,17.5
YR,M,Y69,FR,2014,16.7
YR,M,Y7,FR,2014,72.9
YR,M,Y70,FR,2014,16.0
YR,M,Y71,FR,2014,15.3
YR,M,Y72,FR,2014,14.6
YR,M,Y73,FR,2014,14.0
YR,M,Y74,FR,2014,13.3
YR,M,Y75,FR,2014,12.6
YR,M,Y76,FR,2014,11.9
YR,M,Y77,FR,2014,11.3
YR,M,Y78,FR,2014,10.7
YR,M,Y79,FR,2014,10.1
YR,M,Y8,FR,2014,71.9
YR,M,Y80,FR,2014,9.5
YR,M,Y81,FR,2014,8.9
YR,M,Y82,FR,2014,8.4
YR,M,Y83,FR,2014,7.9
YR,M,Y84,FR,2014,7.4
YR,M,Y9,FR,2014,70.9
YR,M,Y_GE85,FR,2014,7.0
YR,M,Y_LT1,FR,2014,79.5
YR,T,Y1,FR,2014,82.2
YR,T,Y10,FR,2014,73.3
YR,T,Y11,FR,2014,72.3
YR,T,Y12,FR,2014,71.3
YR,T,Y13,FR,2014,70.3
YR,T,Y14,FR,2014,69.3
YR,T,Y15,FR,2014,68.3
YR,T,Y16,FR,2014,67.3
YR,T,Y17,FR,2014,66.3
YR,T,Y18,FR,2014,65.3
YR,T,Y19,FR,2014,64.3
YR,T,Y2,FR,2014,81.2
YR,T,Y20,FR,2014,63.4
YR,T,Y21,FR,2014,62.4
YR,T,Y22,FR,2014,61.4
YR,T,Y23,FR,2014,60.4
YR,T,Y24,FR,2014,59.5
YR,T,Y25,FR,2014,58.5
YR,T,Y26,FR,2014,57.5
YR,T,Y27,FR,2014,56.5
YR,T,Y28,FR,2014,55.6
YR,T,Y29,FR,2014,54.6
YR,T,Y3,FR,2014,80.2
YR,T,Y30,FR,2014,53.6
YR,T,Y31,FR,2014,52.7
YR,T,Y32,FR,2014,51.7
YR,T,Y33,FR,2014,50.7
YR,T,Y34,FR,2014,49.8
YR,T,Y35,FR,2014,48.8
YR,T,Y36,FR,2014,47.8
YR,T,Y37,FR,2014,46.9
YR,T,Y38,FR,2014,45.9
YR,T,Y39,FR,2014,44.9
YR,T,Y4,FR,2014,79.2
YR,T,Y40,FR,2014,44.0
YR,T,Y41,FR,2014,43.0
YR,T,Y42,FR,2014,42.1
YR,T,Y43,FR,2014,41.2
YR,T,Y44,FR,2014,40.2
YR,T,Y45,FR,2014,39.3
YR,T,Y46,FR,2014,38.4
YR,T,Y47,FR,2014,37.4
YR,T,Y48,FR,2014,36.5
YR,T,Y49,FR,2014,35.6
YR,T,Y5,FR,2014,78.2
YR,T,Y50,FR,2014,34.7
YR,T,Y51,FR,2014,33.8
YR,T,Y52,FR,2014,32.9
YR,T,Y53,FR,2014,32.0
YR,T,Y54,FR,2014,31.2
YR,T,Y55,FR,2014,30.3
YR,T,Y56,FR,2014,29.4
YR,T,Y57,FR,2014,28.6
YR,T,Y58,FR,2014,27.7
YR,T,Y59,FR,2014,26.9
YR,T,Y6,FR,2014,77.2
YR,T,Y60,FR,2014,26.1
YR,T,Y61,FR,2014,25.3
YR,T,Y62,FR,2014,24.4
YR,T,Y63,FR,2014,23.6
YR,T,Y64,FR,2014,22.8
YR,T,Y65,FR,2014,22.0
YR,T,Y66,FR,2014,21.2
YR,T,Y67,FR,2014,20.5
YR,T,Y68,FR,2014,19.7
YR,T,Y69,FR,2014,18.9
YR,T,Y7,FR,2014,76.2
YR,T,Y70,FR,2014,18.1
YR,T,Y71,FR,2014,17.4
YR,T,Y72,FR,2014,16.6
YR,T,Y73,FR,2014,15.9
YR,T,Y74,FR,2014,15.1
YR,T,Y75,FR,2014,14.4
YR,T,Y76,FR,2014,13.7
YR,T,Y77,FR,2014,13.0
YR,T,Y78,FR,2014,12.3
YR,T,Y79,FR,2014,11.6
YR,T,Y8,FR,2014,75.2
YR,T,Y80,FR,2014,11.0
YR,T,Y81,FR,2014,10.4
YR,T,Y82,FR,2014,9.8
YR,T,Y83,FR,2014,9.2
YR,T,Y84,FR,2014,8.7
YR,T,Y9,FR,2014,74.3
YR,T,Y_GE85,FR,2014,8.2
YR,T,Y_LT1,FR,2014,82.9
YR,F,Y1,FR,2013,84.9
YR,F,Y10,FR,2013,76.0
YR,F,Y11,FR,2013,75.0
YR,F,Y12,FR,2013,74.0
YR,F,Y13,FR,2013,73.0
YR,F,Y14,FR,2013,72.0
YR,F,Y15,FR,2013,71.0
YR,F,Y16,FR,2013,70.0
YR,F,Y17,FR,2013,69.0
YR,F,Y18,FR,2013,68.0
YR,F,Y19,FR,2013,67.1
YR,F,Y2,FR,2013,83.9
YR,F,Y20,FR,2013,66.1
YR,F,Y21,FR,2013,65.1
YR,F,Y22,FR,2013,64.1
YR,F,Y23,FR,2013,63.1
YR,F,Y24,FR,2013,62.1
YR,F,Y25,FR,2013,61.1
YR,F,Y26,FR,2013,60.2
YR,F,Y27,FR,2013,59.2
YR,F,Y28,FR,2013,58.2
YR,F,Y29,FR,2013,57.2
YR,F,Y3,FR,2013,82.9
YR,F,Y30,FR,2013,56.2
YR,F,Y31,FR,2013,55.2
YR,F,Y32,FR,2013,54.3
YR,F,Y33,FR,2013,53.3
YR,F,Y34,FR,2013,52.3
YR,F,Y35,FR,2013,51.3
YR,F,Y36,FR,2013,50.3
YR,F,Y37,FR,2013,49.4
YR,F,Y38,FR,2013,48.4
YR,F,Y39,FR,2013,47.4
YR,F,Y4,FR,2013,81.9
YR,F,Y40,FR,2013,46.5
YR,F,Y41,FR,2013,45.5
YR,F,Y42,FR,2013,44.5
YR,F,Y43,FR,2013,43.6
YR,F,Y44,FR,2013,42.6
YR,F,Y45,FR,2013,41.7
YR,F,Y46,FR,2013,40.7
YR,F,Y47,FR,2013,39.8
YR,F,Y48,FR,2013,38.8
YR,F,Y49,FR,2013,37.9
YR,F,Y5,FR,2013,81.0
YR,F,Y50,FR,2013,37.0
YR,F,Y51,FR,2013,36.1
YR,F,Y52,FR,2013,35.2
YR,F,Y53,FR,2013,34.2
YR,F,Y54,FR,2013,33.3
YR,F,Y55,FR,2013,32.4
YR,F,Y56,FR,2013,31.5
YR,F,Y57,FR,2013,30.6
YR,F,Y58,FR,2013,29.7
YR,F,Y59,FR,2013,28.9
YR,F,Y6,FR,2013,80.0
YR,F,Y60,FR,2013,28.0
YR,F,Y61,FR,2013,27.1
YR,F,Y62,FR,2013,26.2
YR,F,Y63,FR,2013,25.4
YR,F,Y64,FR,2013,24.5
YR,F,Y65,FR,2013,23.6
YR,F,Y66,FR,2013,22.8
YR,F,Y67,FR,2013,21.9
YR,F,Y68,FR,2013,21.0
YR,F,Y69,FR,2013,20.2
YR,F,Y7,FR,2013,79.0
YR,F,Y70,FR,2013,19.4
YR,F,Y71,FR,2013,18.5
YR,F,Y72,FR,2013,17.7
YR,F,Y73,FR,2013,16.9
YR,F,Y74,FR,2013,16.1
YR,F,Y75,FR,2013,15.3
YR,F,Y76,FR,2013,14.6
YR,F,Y77,FR,2013,13.8
YR,F,Y78,FR,2013,13.0
YR,F,Y79,FR,2013,12.3
YR,F,Y8,FR,2013,78.0
YR,F,Y80,FR,2013,11.6
YR,F,Y81,FR,2013,10.9
YR,F,Y82,FR,2013,10.2
YR,F,Y83,FR,2013,9.6
YR,F,Y84,FR,2013,9.0
YR,F,Y9,FR,2013,77.0
YR,F,Y_GE85,FR,2013,8.5
YR,F,Y_LT1,FR,2013,85.6
YR,M,Y1,FR,2013,78.3
YR,M,Y10,FR,2013,69.4
YR,M,Y11,FR,2013,68.4
YR,M,Y12,FR,2013,67.4
YR,M,Y13,FR,2013,66.4
YR,M,Y14,FR,2013,65.4
YR,M,Y15,FR,2013,64.4
YR,M,Y16,FR,2013,63.5
YR,M,Y17,FR,2013,62.5
YR,M,Y18,FR,2013,61.5
YR,M,Y19,FR,2013,60.5
YR,M,Y2,FR,2013,77.3
YR,M,Y20,FR,2013,59.5
YR,M,Y21,FR,2013,58.6
YR,M,Y22,FR,2013,57.6
YR,M,Y23,FR,2013,56.7
YR,M,Y24,FR,2013,55.7
YR,M,Y25,FR,2013,54.7
YR,M,Y26,FR,2013,53.8
YR,M,Y27,FR,2013,52.8
YR,M,Y28,FR,2013,51.9
YR,M,Y29,FR,2013,50.9
YR,M,Y3,FR,2013,76.3
YR,M,Y30,FR,2013,49.9
YR,M,Y31,FR,2013,49.0
YR,M,Y32,FR,2013,48.0
YR,M,Y33,FR,2013,47.1
YR,M,Y34,FR,2013,46.1
YR,M,Y35,FR,2013,45.1
YR,M,Y36,FR,2013,44.2
YR,M,Y37,FR,2013,43.2
YR,M,Y38,FR,2013,42.3
YR,M,Y39,FR,2013,41.4
YR,M,Y4,FR,2013,75.4
YR,M,Y40,FR,2013,40.4
YR,M,Y41,FR,2013,39.5
YR,M,Y42,FR,2013,38.5
YR,M,Y43,FR,2013,37.6
YR,M,Y44,FR,2013,36.7
YR,M,Y45,FR,2013,35.8
YR,M,Y46,FR,2013,34.9
YR,M,Y47,FR,2013,34.0
YR,M,Y48,FR,2013,33.1
YR,M,Y49,FR,2013,32.2
YR,M,Y5,FR,2013,74.4
YR,M,Y50,FR,2013,31.3
YR,M,Y51,FR,2013,30.4
YR,M,Y52,FR,2013,29.6
YR,M,Y53,FR,2013,28.7
YR,M,Y54,FR,2013,27.9
YR,M,Y55,FR,2013,27.1
YR,M,Y56,FR,2013,26.2
YR,M,Y57,FR,2013,25.4
YR,M,Y58,FR,2013,24.6
YR,M,Y59,FR,2013,23.8
YR,M,Y6,FR,2013,73.4
YR,M,Y60,FR,2013,23.1
YR,M,Y61,FR,2013,22.3
YR,M,Y62,FR,2013,21.5
YR,M,Y63,FR,2013,20.8
YR,M,Y64,FR,2013,20.0
YR,M,Y65,FR,2013,19.3
YR,M,Y66,FR,2013,18.6
YR,M,Y67,FR,2013,17.8
YR,M,Y68,FR,2013,17.1
YR,M,Y69,FR,2013,16.4
YR,M,Y7,FR,2013,72.4
YR,M,Y70,FR,2013,15.7
YR,M,Y71,FR,2013,15.0
YR,M,Y72,FR,2013,14.3
YR,M,Y73,FR,2013,13.6
YR,M,Y74,FR,2013,12.9
YR,M,Y75,FR,2013,12.2
YR,M,Y76,FR,2013,11.6
YR,M,Y77,FR,2013,11.0
YR,M,Y78,FR,2013,10.3
YR,M,Y79,FR,2013,9.7
YR,M,Y8,FR,2013,71.4
YR,M,Y80,FR,2013,9.2
YR,M,Y81,FR,2013,8.6
YR,M,Y82,FR,2013,8.1
YR,M,Y83,FR,2013,7.6
YR,M,Y84,FR,2013,7.1
YR,M,Y9,FR,2013,70.4
YR,M,Y_GE85,FR,2013,6.7
YR,M,Y_LT1,FR,2013,79.0
YR,T,Y1,FR,2013,81.7
YR,T,Y10,FR,2013,72.8
YR,T,Y11,FR,2013,71.8
YR,T,Y12,FR,2013,70.8
YR,T,Y13,FR,2013,69.8
YR,T,Y14,FR,2013,68.8
YR,T,Y15,FR,2013,67.8
YR,T,Y16,FR,2013,66.8
YR,T,Y17,FR,2013,65.8
YR,T,Y18,FR,2013,64.8
YR,T,Y19,FR,2013,63.9
YR,T,Y2,FR,2013,80.7
YR,T,Y20,FR,2013,62.9
YR,T,Y21,FR,2013,61.9
YR,T,Y22,FR,2013,60.9
YR,T,Y23,FR,2013,60.0
YR,T,Y24,FR,2013,59.0
YR,T,Y25,FR,2013,58.0
YR,T,Y26,FR,2013,57.0
YR,T,Y27,FR,2013,56.1
YR,T,Y28,FR,2013,55.1
YR,T,Y29,FR,2013,54.1
YR,T,Y3,FR,2013,79.7
YR,T,Y30,FR,2013,53.2
YR,T,Y31,FR,2013,52.2
YR,T,Y32,FR,2013,51.2
YR,T,Y33,FR,2013,50.2
YR,T,Y34,FR,2013,49.3
YR,T,Y35,FR,2013,48.3
YR,T,Y36,FR,2013,47.4
YR,T,Y37,FR,2013,46.4
YR,T,Y38,FR,2013,45.4
YR,T,Y39,FR,2013,44.5
YR,T,Y4,FR,2013,78.7
YR,T,Y40,FR,2013,43.5
YR,T,Y41,FR,2013,42.6
YR,T,Y42,FR,2013,41.6
YR,T,Y43,FR,2013,40.7
YR,T,Y44,FR,2013,39.8
YR,T,Y45,FR,2013,38.8
YR,T,Y46,FR,2013,37.9
YR,T,Y47,FR,2013,37.0
YR,T,Y48,FR,2013,36.1
YR,T,Y49,FR,2013,35.2
YR,T,Y5,FR,2013,77.7
YR,T,Y50,FR,2013,34.3
YR,T,Y51,FR,2013,33.4
YR,T,Y52,FR,2013,32.5
YR,T,Y53,FR,2013,31.6
YR,T,Y54,FR,2013,30.7
YR,T,Y55,FR,2013,29.9
YR,T,Y56,FR,2013,29.0
YR,T,Y57,FR,2013,28.2
YR,T,Y58,FR,2013,27.3
YR,T,Y59,FR,2013,26.5
YR,T,Y6,FR,2013,76.7
YR,T,Y60,FR,2013,25.7
YR,T,Y61,FR,2013,24.9
YR,T,Y62,FR,2013,24.0
YR,T,Y63,FR,2013,23.2
YR,T,Y64,FR,2013,22.4
YR,T,Y65,FR,2013,21.6
YR,T,Y66,FR,2013,20.8
YR,T,Y67,FR,2013,20.1
YR,T,Y68,FR,2013,19.3
YR,T,Y69,FR,2013,18.5
YR,T,Y7,FR,2013,75.8
YR,T,Y70,FR,2013,17.7
YR,T,Y71,FR,2013,17.0
YR,T,Y72,FR,2013,16.2
YR,T,Y73,FR,2013,15.5
YR,T,Y74,FR,2013,14.7
YR,T,Y75,FR,2013,14.0
YR,T,Y76,FR,2013,13.3
YR,T,Y77,FR,2013,12.6
YR,T,Y78,FR,2013,11.9
YR,T,Y79,FR,2013,11.3
YR,T,Y8,FR,2013,74.8
YR,T,Y80,FR,2013,10.6
YR,T,Y81,FR,2013,10.0
YR,T,Y82,FR,2013,9.4
YR,T,Y83,FR,2013,8.9
YR,T,Y84,FR,2013,8.3
YR,T,Y9,FR,2013,73.8
YR,T,Y_GE85,FR,2013,7.8
YR,T,Y_LT1,FR,2013,82.4
YR,F,Y1,FR,2012,84.7
YR,F,Y10,FR,2012,75.7
YR,F,Y11,FR,2012,74.7
YR,F,Y12,FR,2012,73.7
YR,F,Y13,FR,2012,72.7
YR,F,Y14,FR,2012,71.8
YR,F,Y15,FR,2012,70.8
YR,F,Y16,FR,2012,69.8
YR,F,Y17,FR,2012,68.8
YR,F,Y18,FR,2012,67.8
YR,F,Y19,FR,2012,66.8
YR,F,Y2,FR,2012,83.7
YR,F,Y20,FR,2012,65.8
YR,F,Y21,FR,2012,64.8
YR,F,Y22,FR,2012,63.8
YR,F,Y23,FR,2012,62.9
YR,F,Y24,FR,2012,61.9
YR,F,Y25,FR,2012,60.9
YR,F,Y26,FR,2012,59.9
YR,F,Y27,FR,2012,58.9
YR,F,Y28,FR,2012,57.9
YR,F,Y29,FR,2012,57.0
YR,F,Y3,FR,2012,82.7
YR,F,Y30,FR,2012,56.0
YR,F,Y31,FR,2012,55.0
YR,F,Y32,FR,2012,54.0
YR,F,Y33,FR,2012,53.0
YR,F,Y34,FR,2012,52.1
YR,F,Y35,FR,2012,51.1
YR,F,Y36,FR,2012,50.1
YR,F,Y37,FR,2012,49.1
YR,F,Y38,FR,2012,48.2
YR,F,Y39,FR,2012,47.2
YR,F,Y4,FR,2012,81.7
YR,F,Y40,FR,2012,46.2
YR,F,Y41,FR,2012,45.3
YR,F,Y42,FR,2012,44.3
YR,F,Y43,FR,2012,43.3
YR,F,Y44,FR,2012,42.4
YR,F,Y45,FR,2012,41.4
YR,F,Y46,FR,2012,40.5
YR,F,Y47,FR,2012,39.6
YR,F,Y48,FR,2012,38.6
YR,F,Y49,FR,2012,37.7
YR,F,Y5,FR,2012,80.7
YR,F,Y50,FR,2012,36.8
YR,F,Y51,FR,2012,35.8
YR,F,Y52,FR,2012,34.9
YR,F,Y53,FR,2012,34.0
YR,F,Y54,FR,2012,33.1
YR,F,Y55,FR,2012,32.2
YR,F,Y56,FR,2012,31.3
YR,F,Y57,FR,2012,30.4
YR,F,Y58,FR,2012,29.5
YR,F,Y59,FR,2012,28.6
YR,F,Y6,FR,2012,79.7
YR,F,Y60,FR,2012,27.8
YR,F,Y61,FR,2012,26.9
YR,F,Y62,FR,2012,26.0
YR,F,Y63,FR,2012,25.1
YR,F,Y64,FR,2012,24.3
YR,F,Y65,FR,2012,23.4
YR,F,Y66,FR,2012,22.5
YR,F,Y67,FR,2012,21.7
YR,F,Y68,FR,2012,20.8
YR,F,Y69,FR,2012,20.0
YR,F,Y7,FR,2012,78.7
YR,F,Y70,FR,2012,19.1
YR,F,Y71,FR,2012,18.3
YR,F,Y72,FR,2012,17.5
YR,F,Y73,FR,2012,16.7
YR,F,Y74,FR,2012,15.9
YR,F,Y75,FR,2012,15.1
YR,F,Y76,FR,2012,14.3
YR,F,Y77,FR,2012,13.5
YR,F,Y78,FR,2012,12.8
YR,F,Y79,FR,2012,12.1
YR,F,Y8,FR,2012,77.7
YR,F,Y80,FR,2012,11.4
YR,F,Y81,FR,2012,10.7
YR,F,Y82,FR,2012,10.0
YR,F,Y83,FR,2012,9.4
YR,F,Y84,FR,2012,8.8
YR,F,Y9,FR,2012,76.7
YR,F,Y_GE85,FR,2012,8.3
YR,F,Y_LT1,FR,2012,85.4
YR,M,Y1,FR,2012,78.0
YR,M,Y10,FR,2012,69.1
YR,M,Y11,FR,2012,68.1
YR,M,Y12,FR,2012,67.1
YR,M,Y13,FR,2012,66.1
YR,M,Y14,FR,2012,65.1
YR,M,Y15,FR,2012,64.1
YR,M,Y16,FR,2012,63.2
YR,M,Y17,FR,2012,62.2
YR,M,Y18,FR,2012,61.2
YR,M,Y19,FR,2012,60.2
YR,M,Y2,FR,2012,77.0
YR,M,Y20,FR,2012,59.3
YR,M,Y21,FR,2012,58.3
YR,M,Y22,FR,2012,57.3
YR,M,Y23,FR,2012,56.4
YR,M,Y24,FR,2012,55.4
YR,M,Y25,FR,2012,54.5
YR,M,Y26,FR,2012,53.5
YR,M,Y27,FR,2012,52.5
YR,M,Y28,FR,2012,51.6
YR,M,Y29,FR,2012,50.6
YR,M,Y3,FR,2012,76.1
YR,M,Y30,FR,2012,49.7
YR,M,Y31,FR,2012,48.7
YR,M,Y32,FR,2012,47.8
YR,M,Y33,FR,2012,46.8
YR,M,Y34,FR,2012,45.8
YR,M,Y35,FR,2012,44.9
YR,M,Y36,FR,2012,43.9
YR,M,Y37,FR,2012,43.0
YR,M,Y38,FR,2012,42.0
YR,M,Y39,FR,2012,41.1
YR,M,Y4,FR,2012,75.1
YR,M,Y40,FR,2012,40.1
YR,M,Y41,FR,2012,39.2
YR,M,Y42,FR,2012,38.3
YR,M,Y43,FR,2012,37.4
YR,M,Y44,FR,2012,36.4
YR,M,Y45,FR,2012,35.5
YR,M,Y46,FR,2012,34.6
YR,M,Y47,FR,2012,33.7
